1510555676,51,124875,51,82320,51,24604804,52,50
1510555980,51,116106,51,113683,51,24603414,52,50
1510556282,51,147599,51,108990,51,24634502,52,50
1510556580,51,106515,51,98865,51,24634858,52,50
1510556881,50,95911,51,117386,50,24518303,52,50
1510557180,50,61998,50,101008,50,24483999,52,50
1510557482,50,106687,50,164729,50,24478007,52,50
1510557781,51,152724,51,197466,51,24425232,52,50
1510558082,51,243370,51,111137,51,24323983,52,50
1510558380,51,205056,51,100809,51,24313649,52,50
1510558682,51,225970,51,99518,51,24307808,52,50
1510558982,51,249359,51,135330,51,24233518,52,50
1510559284,51,166198,51,119055,51,24137864,52,50
1510559583,51,175024,51,166143,51,24137609,52,50
1510559944,51,103162,51,231730,51,24171427,52,50
1510560185,51,149983,51,166845,51,24123106,52,50
1510560482,51,238583,51,114317,51,23670777,52,50
1510560783,50,270829,50,174581,50,23520789,52,50
1510561084,50,207390,50,187034,50,23507046,52,50
1510561382,50,159293,50,124738,50,23496631,52,50
1510561682,50,106739,50,212155,50,23311649,52,50
1510561983,50,115859,50,96400,50,23168138,52,50
1510562281,50,99169,50,82987,50,23029603,52,50
1510562582,50,95821,50,54747,50,22949056,52,50
1510562882,50,193092,50,114962,50,22851165,52,50
1510563184,50,98842,50,86335,50,22883334,52,50
1510563487,50,131816,50,106998,50,22843120,52,50
1510563782,50,149173,50,138186,50,22769363,52,50
1510564082,50,113100,50,185117,50,22726588,52,50
1510564380,50,170107,50,123101,50,22652045,52,50
1510564682,50,191249,50,84185,50,22610014,52,50
1510564980,50,100303,50,186048,50,22652630,52,50
1510565284,50,148079,50,146043,50,22599609,52,50
1510565583,50,156688,50,53949,50,22587532,52,50
1510565882,50,141873,50,91639,50,22584239,52,50
1510566180,50,87530,50,158803,50,22610901,52,50
1510566484,50,148005,50,66216,50,22643135,52,50
1510566780,50,269568,50,87449,50,22607699,52,50
1510567083,50,89919,50,62707,50,22562667,52,50
1510567381,50,119183,50,137865,50,22556420,52,50
1510567680,50,206173,50,93346,50,22538235,52,50
1510567981,50,140186,50,117498,50,22535663,52,50
1510568281,50,128290,50,111310,50,22556458,52,50
1510568580,50,188636,50,101875,50,22424399,52,50
1510568880,50,71356,50,202826,50,22387588,52,50
1510569180,50,113109,50,141911,50,22300385,52,50
1510569481,50,100959,50,85444,50,22260666,52,50
1510569782,51,212921,51,156397,51,22351855,52,50
1510570080,50,348460,50,85552,51,22113171,52,50
1510570381,50,250283,50,102990,50,21801861,52,50
1510570682,50,305492,50,106164,50,21601387,52,50
1510570982,50,206590,50,116974,50,21570881,52,50
1510571287,50,170707,50,114745,50,21481366,52,50
1510571580,50,181007,50,119154,50,21477710,52,50
1510571882,50,178071,50,123294,50,21491283,52,50
1510572181,50,188714,50,105838,50,21474193,52,50
1510572483,50,271381,50,87158,50,21428074,52,50
1510572784,50,257323,50,184546,50,21291921,52,50
1510573081,50,241128,50,128543,50,21257658,52,50
1510573382,50,312904,50,134306,50,21114853,52,50
1510573683,51,188597,51,90453,51,21172549,52,50
1510573981,51,323324,51,159469,51,21230933,52,50
1510574283,51,259029,51,172049,51,21269350,52,50
1510574582,51,105690,51,175722,51,21272542,52,50
1510574882,50,107491,50,178111,50,21388362,52,50
1510575181,51,84609,51,121999,51,21344249,52,50
1510575482,51,108849,51,207800,51,21360381,52,50
1510575782,50,174981,51,201784,51,21395929,52,50
1510576084,51,91290,51,133653,51,21395865,52,50
1510576381,51,74812,51,197466,51,21510311,52,50
1510576683,51,182745,51,98708,51,21689111,52,50
1510576983,51,183856,51,209192,51,21646121,52,50
1510577283,51,167309,51,180985,51,21115062,52,50
1510577584,51,193051,51,255795,51,21217433,52,50
1510577881,51,186179,51,173696,51,21208629,52,50
1510578181,51,120683,51,239807,51,21174408,52,50
1510578481,51,163109,51,107194,51,21008980,52,50
1510578782,50,145523,50,146589,50,21016025,52,50
1510579082,50,110616,50,100844,50,21032756,52,50
1510579383,50,92116,50,157210,50,21009491,52,50
1510579681,50,111870,50,197130,50,20960224,52,50
1510579982,50,137337,50,135555,50,20890524,52,50
1510580282,50,86351,50,221616,50,20858305,52,50
1510580584,50,131193,50,201819,50,20859740,52,50
1510580884,50,99380,50,177522,50,20898902,52,50
1510581184,50,143626,50,86688,50,20894847,52,50
1510581483,50,125971,50,59114,50,20896479,52,50
1510581783,50,92121,50,48524,50,20910047,52,50
1510582083,51,177181,51,158951,51,20783449,52,50
1510582382,51,146026,51,22859,51,20801449,52,50
1510582680,51,169443,51,149331,51,20805429,52,50
1510582980,51,139380,51,148926,51,20794520,52,50
1510583281,51,175947,51,177581,51,20664297,52,50
1510583582,51,43919,51,229836,51,20657827,52,50
1510583882,50,51292,50,186817,50,20639481,52,50
1510584183,51,47344,51,255081,51,20633339,52,50
1510584481,51,161799,51,140277,51,20634063,52,50
1510584782,51,272242,51,200437,51,20650233,52,50
1510585082,51,278405,51,213680,51,20690229,52,50
1510585381,51,54337,51,221294,51,20702919,52,50
1510585682,51,73014,51,278837,51,20674450,52,50
1510585983,51,114586,51,116050,51,20592388,52,50
1510586283,51,178477,51,115012,51,20556115,52,50
1510586581,51,174190,51,230070,51,20780539,52,50
1510586884,51,197458,51,236390,51,20761841,52,50
1510587182,51,135587,51,263318,51,20680612,52,50
1510588103,51,121703,51,234841,51,20399861,52,50
1510588382,51,145935,51,234888,51,20364654,52,50
1510588681,51,104840,51,279273,51,20402306,52,50
1510588980,51,218184,51,172759,51,20554767,52,50
1510589280,51,206884,51,234733,51,20705268,52,50
1510589582,51,192121,51,142862,51,20711793,52,50
1510589882,51,192506,51,195175,51,20655958,52,50
1510590182,51,164843,51,231023,51,20616525,52,50
1510590481,51,166774,51,87586,51,20463416,52,50
1510590780,51,48478,51,180082,51,20372289,52,50
1510591083,51,119441,51,181040,51,20263647,52,50
1510591381,51,240869,51,170976,51,20239008,52,50
1510591682,51,63098,51,241710,51,20129130,52,50
1510591982,51,134160,51,237633,51,20138030,52,50
1510592282,51,84543,51,208752,51,20122223,52,50
1510592583,51,65710,51,221251,51,20042468,52,50
1510592882,51,149613,51,189507,51,20059223,52,50
1510593180,51,161437,51,113049,51,20172993,52,50
1510593480,51,178714,51,176575,51,20533622,52,50
1510593782,51,348849,51,90193,51,20619792,52,50
1510594083,51,381188,51,76026,51,20608530,52,50
1510594383,51,83422,51,189225,51,20842980,52,50
1510594681,51,187952,51,50734,51,20979776,52,50
1510594982,51,91118,51,195259,51,21138998,52,50
1510595284,51,162212,51,144857,51,21177977,52,50
1510595580,51,161417,51,217538,51,21175391,52,50
1510595882,51,172985,51,214785,51,21380749,52,50
1510596182,51,141999,51,193522,51,21372252,52,50
1510596481,51,125702,51,93132,51,21540534,52,50
1510596782,51,161764,51,99783,51,21430450,52,50
1510597081,52,220515,52,90609,52,21713843,52,50
1510597381,52,172605,52,133008,52,21807489,52,50
1510597681,51,129789,51,229118,51,22033812,52,50
1510597983,51,141397,51,170559,51,22147340,52,50
1510598284,51,103555,51,222620,51,22390380,52,50
1510598583,51,193678,51,174307,51,22577208,52,50
1510598883,51,117301,51,261485,51,22615270,52,50
1510599180,51,158169,51,107530,51,22888077,52,50
1510599481,51,256395,51,91948,51,22974929,52,50
1510599784,51,248667,51,67019,51,22956370,52,50
1510600081,51,201073,51,112154,51,22940337,52,50
1510600383,51,164528,51,58407,51,22919573,52,50
1510600684,51,163674,51,104274,51,22742976,52,50
1510600980,51,207790,51,136373,51,22670418,52,50
1510601280,51,214214,51,105703,51,22501644,52,50
1510601584,51,239686,51,204556,51,22444339,52,50
1510601884,51,289017,51,126777,51,22394356,52,50
1510602180,51,292976,51,92346,51,22339241,52,50
1510602481,51,222147,51,108443,51,22225548,52,50
1510602782,51,218853,51,100763,51,22137290,52,50
1510603085,51,211558,51,150703,51,22140717,52,50
1510603380,51,267903,51,101605,51,21862941,52,50
1510603680,51,235015,51,152164,51,21690827,52,50
1510603982,51,275018,51,149729,51,21646870,52,50
1510604281,51,271983,51,124749,51,21651892,52,50
1510604585,51,159857,51,153212,51,21732518,52,50
1510604882,51,128895,51,120759,51,21712969,52,50
1510605182,51,218265,51,114576,51,21786532,52,50
1510605481,51,262748,51,171523,51,21958719,52,50
1510605782,51,99860,51,183241,51,22000899,52,50
1510606081,51,91042,51,152635,51,22304881,52,50
1510606381,51,135148,51,171564,51,22741760,52,50
1510606681,51,146904,51,121457,51,23337993,52,50
1510606982,51,115513,51,132040,51,23466514,52,50
1510607281,51,199637,51,220915,51,23824350,52,50
1510607582,51,132824,51,157234,51,23886065,52,50
1510607884,51,114873,51,151233,51,23949816,52,50
1510608182,51,115524,51,259221,51,23919761,52,50
1510608614,51,215195,51,146612,51,24016951,52,50
1510608782,51,184432,51,121924,51,23837271,52,50
1510609083,51,192751,51,253255,51,23789459,52,50
1510609380,51,208038,51,155994,51,23735055,52,50
1510609682,51,171545,51,88301,51,23717083,52,50
1510609982,51,131949,51,133120,51,23760217,52,50
1510610284,51,92453,51,215545,51,23045637,52,50
1510610582,51,282996,51,127754,51,22933893,52,50
1510610882,51,204807,51,97527,51,22827085,52,50
1510611182,51,219631,51,220084,51,22719665,52,50
1510611485,51,240850,51,162593,51,22643501,52,50
1510611781,51,356324,51,144836,51,22602945,52,50
1510612082,51,197543,51,183169,51,22645643,52,50
1510612383,51,215297,51,181299,51,22567525,52,50
1510612681,51,102136,51,183365,51,22529969,52,50
1510612981,51,80428,51,213992,51,22566040,52,50
1510613280,51,195932,51,90747,51,22668993,52,50
1510613581,50,112885,50,169768,50,22689192,52,50
1510613881,50,257745,50,156865,50,22856685,52,50
1510614181,50,57375,50,215456,50,22987062,52,50
1510614482,50,66822,50,128510,50,22924383,52,50
1510614781,50,168159,50,322864,50,22845698,52,50
1510615084,50,69118,51,375941,51,22758808,52,50
1510615382,51,60689,51,377993,51,22753730,52,50
1510615680,50,0,51,0,50,22760884,52,50
1510615981,50,152434,50,86283,50,22733933,52,50
1510616283,50,192945,50,199412,50,22750848,52,50
1510616583,50,184347,50,72222,50,22738687,52,50
1510616882,50,172165,50,124378,50,22305253,52,50
1510617182,50,119576,50,374933,50,22205217,52,50
1510617483,50,201560,50,333214,50,22159773,52,50
1510617781,50,172259,50,364620,50,22142667,52,50
1510618082,51,155766,51,126102,51,22301303,52,50
1510618381,51,113559,51,188022,51,22302027,52,50
1510618682,51,125909,51,89414,51,22346083,52,50
1510618984,51,101771,51,149836,51,22319774,52,50
1510619283,51,166406,51,137506,51,21720892,52,50
1510619582,51,117780,51,58170,51,21696700,52,50
1510619882,51,161104,51,138434,51,21686500,52,50
1510620180,51,113827,51,194713,51,21686767,52,50
1510620482,51,142445,51,172530,51,21677863,52,50
1510620784,51,118541,51,146939,51,21672649,52,50
1510621085,51,136386,51,137702,51,21628411,52,50
1510621380,51,170897,51,110628,51,21511005,52,50
1510621682,51,124233,51,164956,51,21397425,52,50
1510621981,51,159241,51,119259,51,21443763,52,50
1510622282,51,133649,51,220734,51,21605071,52,50
1510622582,51,127344,51,224231,51,21713416,52,50
1510623007,51,128484,51,168604,51,21696916,52,50
1510623182,51,138936,51,135614,51,21789165,52,50
1510623484,51,160625,51,368972,51,21821407,52,50
1510623782,50,179971,50,375120,50,21876092,52,50
1510624083,50,207503,50,404085,50,21961934,52,50
1510624382,50,162893,50,331145,50,21943957,52,50
1510624680,50,275484,50,388692,50,21950458,52,50
1510624980,50,83678,50,143844,50,22235929,52,50
